TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,"_ResourceId"
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350E-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48090 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48090 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48090 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48288 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 0 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 14 26 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350E-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:52.050","device01.local","17-11-2022 00:35:52.000",local6,"device01.local",warn,"17-11-2022 00:35:51 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350E-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.049","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 0 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
